datetime_utc,co,no,no2,nox,o3,pm10,pm25,relativehumidity,so2,temperature,wind_direction,wind_speed
2026-01-01 00:00:00+00:00,3.39,3.8,55.5,0.0325,32.3,269.0,127.0,94.0,46.4,12.2,90.0,1.1
2026-01-01 00:15:00+00:00,3.38,3.7,53.4,0.0314,31.8,285.0,163.0,94.0,46.6,12.2,112.0,1.1
2026-01-01 00:30:00+00:00,3.29,3.2,50.6,0.0295,32.9,285.0,163.0,94.0,45.9,12.2,95.0,1.2
2026-01-01 00:45:00+00:00,3.18,4.1,48.1,0.0289,30.8,285.0,163.0,94.0,40.9,12.2,110.0,1.1
2026-01-01 01:00:00+00:00,3.16,3.6,48.9,0.0289,30.4,285.0,163.0,94.0,33.3,12.2,100.0,0.8
2026-01-01 01:15:00+00:00,3.16,3.4,50.9,0.0298,28.4,326.0,168.0,94.0,27.0,12.2,105.0,0.8
2026-01-01 01:30:00+00:00,3.16,3.9,55.1,0.0325,26.7,326.0,168.0,94.0,24.4,12.2,101.0,0.6
2026-01-01 01:45:00+00:00,3.16,4.9,57.2,0.0345,25.3,326.0,168.0,94.0,21.7,12.2,109.0,0.8
2026-01-01 02:00:00+00:00,3.13,5.2,58.3,0.0352,28.2,326.0,168.0,94.0,21.2,12.2,109.0,1.1
2026-01-01 02:15:00+00:00,3.1,4.7,58.3,0.0347,29.0,283.0,186.0,93.0,21.2,12.2,102.0,1.1
2026-01-01 02:30:00+00:00,3.16,3.4,60.9,0.0352,30.4,283.0,186.0,93.0,23.3,12.2,96.0,0.9
2026-01-01 02:45:00+00:00,3.19,4.1,63.2,0.036899999999999995,30.0,283.0,186.0,93.0,27.5,12.2,107.0,0.9
2026-01-01 03:00:00+00:00,3.21,4.7,65.6,0.038700000000000005,29.4,283.0,186.0,92.0,35.4,12.2,97.0,1.2
2026-01-01 03:15:00+00:00,3.25,4.7,67.3,0.0395,28.0,227.0,113.0,92.0,40.3,12.3,98.0,1.4
2026-01-01 03:30:00+00:00,3.33,5.3,69.4,0.0412,23.9,227.0,113.0,92.0,42.7,12.3,99.0,0.9
2026-01-01 03:45:00+00:00,3.39,6.2,70.3,0.0425,22.9,227.0,113.0,92.0,45.3,12.5,101.0,1.2
2026-01-01 04:00:00+00:00,3.44,8.2,70.1,0.044,22.9,227.0,113.0,91.0,46.4,12.6,112.0,1.2
2026-01-01 04:15:00+00:00,3.5,10.0,69.9,0.045399999999999996,22.7,295.0,169.0,91.0,46.1,12.6,115.0,1.7
2026-01-01 04:30:00+00:00,3.48,10.8,71.4,0.046799999999999994,21.6,295.0,169.0,90.0,46.4,12.7,124.0,1.5
2026-01-01 04:45:00+00:00,3.44,12.3,74.3,0.0495,20.0,295.0,169.0,90.0,43.2,12.8,108.0,1.6
2026-01-01 05:00:00+00:00,3.49,12.9,73.3,0.0495,21.0,295.0,169.0,90.0,34.6,12.9,119.0,0.8
2026-01-01 05:15:00+00:00,3.47,12.3,70.7,0.0476,23.5,321.0,190.0,89.0,26.7,13.0,112.0,1.2
2026-01-01 05:30:00+00:00,3.48,12.4,73.5,0.0492,22.0,321.0,190.0,88.0,24.4,13.2,107.0,1.3
2026-01-01 05:45:00+00:00,3.48,13.5,76.0,0.0514,23.1,321.0,190.0,87.0,23.3,13.3,130.0,1.0
2026-01-01 06:00:00+00:00,3.56,12.9,79.0,0.052399999999999995,23.3,321.0,190.0,86.0,22.0,13.4,118.0,0.6
2026-01-01 06:15:00+00:00,3.58,11.6,81.0,0.0525,26.1,334.0,239.0,85.0,21.2,13.6,160.0,0.8
2026-01-01 06:30:00+00:00,3.65,10.1,80.5,0.051,28.6,334.0,239.0,84.0,22.8,13.6,114.0,0.9
2026-01-01 06:45:00+00:00,3.74,9.7,77.1,0.0489,32.5,334.0,239.0,84.0,28.6,13.6,130.0,0.9
2026-01-01 07:00:00+00:00,3.72,8.4,77.5,0.0479,33.9,334.0,239.0,83.0,38.5,13.8,99.0,1.3
2026-01-01 07:15:00+00:00,3.72,8.5,77.6,0.0482,34.3,237.0,125.0,81.0,42.7,14.2,144.0,0.9
2026-01-01 07:30:00+00:00,3.81,8.2,80.5,0.0495,37.2,237.0,125.0,80.0,44.8,14.3,113.0,1.0
2026-01-01 07:45:00+00:00,3.87,8.2,82.2,0.0504,38.4,237.0,125.0,78.0,45.3,14.4,95.0,1.2
2026-01-01 08:00:00+00:00,3.9,7.4,82.9,0.0501,37.4,237.0,125.0,78.0,44.8,14.4,116.0,1.2
2026-01-01 08:15:00+00:00,3.89,7.3,82.5,0.0497,35.9,278.0,184.0,78.0,46.4,14.4,120.0,1.3
2026-01-01 08:30:00+00:00,3.82,6.6,81.8,0.0489,37.2,278.0,184.0,77.0,44.0,14.5,147.0,0.7
2026-01-01 08:45:00+00:00,3.72,7.1,78.4,0.0474,34.5,278.0,184.0,77.0,39.0,14.5,149.0,0.5
2026-01-01 09:00:00+00:00,3.69,6.2,78.0,0.0465,35.1,278.0,184.0,77.0,32.2,14.4,135.0,0.5
2026-01-01 09:15:00+00:00,3.69,4.7,79.9,0.046299999999999994,36.7,353.0,205.0,77.0,27.2,14.5,135.0,0.5
2026-01-01 09:30:00+00:00,3.72,5.2,82.2,0.0479,37.4,353.0,205.0,76.0,23.6,14.4,112.0,0.3
2026-01-01 09:45:00+00:00,3.73,6.0,82.5,0.048799999999999996,38.8,353.0,205.0,77.0,20.7,14.4,141.0,0.6
2026-01-01 10:15:00+00:00,3.92,7.1,93.2,0.0554,31.6,317.0,243.0,78.0,20.2,14.1,111.0,0.5
2026-01-01 10:30:00+00:00,4.03,7.9,99.6,0.0594,28.8,317.0,243.0,79.0,20.2,14.0,103.0,0.3
2026-01-01 10:45:00+00:00,4.17,7.7,102.6,0.0608,30.2,317.0,243.0,79.0,27.5,14.1,106.0,0.3
2026-01-01 11:00:00+00:00,4.14,6.4,101.1,0.0591,32.5,317.0,243.0,80.0,39.8,14.0,125.0,0.3
2026-01-01 11:15:00+00:00,4.21,5.7,103.2,0.0595,29.2,293.0,147.0,80.0,45.6,13.9,153.0,0.3
2026-01-01 11:30:00+00:00,4.25,5.9,100.8,0.0584,30.6,293.0,147.0,81.0,46.6,13.6,203.0,0.3
2026-01-01 11:45:00+00:00,4.23,4.3,94.9,0.054,25.9,293.0,147.0,83.0,46.9,13.4,280.0,0.3
2026-01-01 12:15:00+00:00,4.12,4.6,80.3,0.0464,16.9,318.0,193.0,85.0,45.9,12.9,268.0,0.3
2026-01-01 12:30:00+00:00,4.19,8.0,75.6,0.0466,13.9,318.0,193.0,86.0,45.3,12.8,198.0,0.3
2026-01-01 12:45:00+00:00,4.19,12.2,74.3,0.0494,11.6,318.0,193.0,87.0,40.9,12.9,180.0,0.3
2026-01-01 13:00:00+00:00,4.34,14.8,76.5,0.052700000000000004,11.0,318.0,193.0,88.0,34.6,13.1,209.0,0.3
2026-01-01 13:15:00+00:00,4.44,15.0,81.6,0.0557,13.1,364.0,201.0,88.0,28.3,13.3,243.0,0.3
2026-01-01 13:30:00+00:00,4.51,12.8,90.6,0.0585,14.3,364.0,201.0,88.0,24.9,13.4,262.0,0.4
2026-01-01 13:45:00+00:00,4.47,9.6,91.2,0.056299999999999996,17.1,364.0,201.0,88.0,24.6,13.4,270.0,0.8
2026-01-01 14:00:00+00:00,4.31,6.9,89.1,0.0531,18.4,364.0,201.0,88.0,25.2,13.3,252.0,0.6
2026-01-01 14:15:00+00:00,4.18,4.6,88.2,0.0506,17.8,339.0,229.0,88.0,23.3,13.3,261.0,0.4
2026-01-01 14:30:00+00:00,4.13,5.7,85.4,0.0499,17.4,339.0,229.0,88.0,22.8,13.3,277.0,0.7
2026-01-01 14:45:00+00:00,4.14,4.8,81.0,0.047,20.8,339.0,229.0,88.0,27.8,13.3,284.0,0.4
2026-01-01 15:00:00+00:00,4.11,4.1,81.6,0.046700000000000005,20.2,339.0,229.0,88.0,38.3,13.3,280.0,0.7
2026-01-01 15:15:00+00:00,4.12,5.0,81.6,0.0475,20.2,255.0,128.0,88.0,43.5,13.2,250.0,0.5
2026-01-01 15:30:00+00:00,4.08,5.8,79.7,0.0471,18.0,255.0,128.0,89.0,45.1,13.2,266.0,0.4
2026-01-01 15:45:00+00:00,4.02,5.8,79.3,0.0469,17.4,255.0,128.0,89.0,45.9,13.2,238.0,0.3
2026-01-01 16:00:00+00:00,4.0,6.0,78.2,0.0465,15.5,255.0,128.0,89.0,46.1,13.2,255.0,0.3
2026-01-01 16:15:00+00:00,4.02,6.3,77.6,0.046299999999999994,18.2,288.0,143.0,89.0,46.9,13.2,282.0,0.4
2026-01-01 16:30:00+00:00,4.0,6.3,76.3,0.045700000000000005,20.8,288.0,143.0,89.0,47.7,13.2,237.0,0.3
2026-01-01 16:45:00+00:00,3.82,5.3,72.2,0.0427,26.9,288.0,143.0,89.0,45.1,13.2,230.0,0.5
2026-01-01 17:00:00+00:00,3.66,4.7,65.6,0.0386,32.5,288.0,143.0,89.0,37.2,13.1,230.0,0.4
2026-01-01 17:15:00+00:00,3.53,3.1,62.4,0.0356,33.7,317.0,175.0,89.0,30.9,13.1,243.0,0.5
2026-01-01 17:30:00+00:00,3.48,3.2,62.8,0.036,32.7,317.0,175.0,89.0,27.8,13.1,239.0,0.6
2026-01-01 17:45:00+00:00,3.5,2.7,64.5,0.0365,32.3,317.0,175.0,90.0,24.6,13.0,224.0,0.6
2026-01-01 19:00:00+00:00,3.18,3.8,53.6,0.0316,26.5,257.0,164.0,91.0,35.6,12.8,261.0,0.3
2026-01-01 19:15:00+00:00,3.17,4.4,54.3,0.0325,27.8,56.0,136.8,91.0,42.2,12.8,293.0,0.4
2026-01-01 19:30:00+00:00,3.29,4.1,54.3,0.0322,30.0,56.0,109.60000000000001,90.0,46.9,12.9,275.0,0.7
2026-01-01 19:45:00+00:00,3.3,3.3,54.1,0.0315,29.2,56.0,82.4,90.0,47.4,12.9,230.0,0.6
2026-01-01 20:00:00+00:00,3.32,3.0,53.4,0.0308,28.0,56.0,55.20000000000002,90.0,46.6,12.9,282.0,0.4
2026-01-01 20:15:00+00:00,3.42,2.3,51.7,0.0294,25.9,110.0,28.0,90.0,45.9,12.9,284.0,0.5
2026-01-01 20:30:00+00:00,3.35,2.6,46.4,0.0268,28.0,110.0,28.0,90.0,45.6,12.9,285.0,0.6
2026-01-01 20:45:00+00:00,3.18,3.2,37.2,0.0225,29.2,110.0,28.0,90.0,43.0,12.8,290.0,1.2
2026-01-01 21:00:00+00:00,3.17,3.1,30.5,0.018699999999999998,26.3,110.0,28.0,90.0,36.9,12.9,287.0,0.7
2026-01-01 21:15:00+00:00,3.325,3.8,30.6,0.019399999999999997,23.9,130.0,31.0,90.0,27.2,12.8,295.0,0.6
2026-01-01 21:30:00+00:00,3.48,4.3,34.8,0.0219,22.1,130.0,31.0,90.0,25.4,12.8,259.0,0.9
2026-01-01 21:45:00+00:00,3.47,2.7,35.7,0.0212,18.0,130.0,31.0,90.0,24.4,12.8,289.0,0.3
2026-01-01 22:00:00+00:00,3.52,3.1,37.8,0.022600000000000002,19.0,130.0,31.0,90.0,24.1,12.7,274.0,0.7
2026-01-01 22:15:00+00:00,3.49,4.1,33.8,0.0213,22.1,143.0,62.0,91.0,23.3,12.6,285.0,0.8
2026-01-01 22:30:00+00:00,3.49,3.8,37.8,0.0232,20.2,143.0,62.0,91.0,23.6,12.4,295.0,0.5
2026-01-01 22:45:00+00:00,3.57,3.3,36.1,0.0219,18.4,143.0,62.0,92.0,26.7,12.3,286.0,0.3
2026-01-01 23:00:00+00:00,3.6,3.9,35.2,0.0219,19.4,143.0,62.0,92.0,34.6,12.2,300.0,0.3
2026-01-01 23:15:00+00:00,3.6,4.6,37.0,0.023399999999999997,18.2,55.0,54.6,92.0,42.2,12.2,281.0,0.3
2026-01-01 23:30:00+00:00,3.56,6.2,32.0,0.022,15.7,55.0,47.2,92.0,43.8,12.0,258.0,0.3
2026-01-01 23:45:00+00:00,3.58,2.6,31.8,0.019100000000000002,13.3,55.0,39.8,92.0,45.1,11.9,119.0,0.3
2026-01-02 00:00:00+00:00,3.66,3.7,33.1,0.0206,11.2,55.0,32.4,93.0,45.6,11.7,119.0,0.3
2026-01-02 00:15:00+00:00,3.7,5.0,28.2,0.019100000000000002,10.0,105.0,25.0,93.0,45.9,11.5,131.0,0.3
2026-01-02 00:30:00+00:00,3.4850000000000003,5.8,28.4,0.0198,9.8,105.0,25.0,93.0,46.9,11.3,248.0,0.3
2026-01-02 00:45:00+00:00,3.27,7.3,21.2,0.0172,10.0,105.0,25.0,93.0,44.8,11.3,252.0,0.3
2026-01-02 01:00:00+00:00,3.39,9.7,14.7,0.0157,9.4,105.0,25.0,94.0,37.5,11.3,243.0,0.3
2026-01-02 01:15:00+00:00,3.47,8.0,16.4,0.0152,9.8,112.0,31.0,94.0,29.3,11.5,269.0,0.3
2026-01-02 01:30:00+00:00,3.48,7.4,18.8,0.016,10.2,112.0,31.0,94.0,24.6,11.6,302.0,0.3
2026-01-02 02:00:00+00:00,3.55,8.9,18.6,0.0171,10.4,112.0,31.0,94.0,23.6,11.9,271.0,0.3
2026-01-02 02:15:00+00:00,3.57,10.2,0.9,0.0088,10.8,146.0,34.0,94.0,22.3,12.1,216.0,0.3
2026-01-02 02:30:00+00:00,3.65,9.6,0.7250000000000001,0.0039,13.3,146.0,34.0,94.0,23.8,12.3,258.0,0.3
2026-01-02 02:45:00+00:00,3.81,7.9,0.55,0.0040999999999999995,13.7,146.0,34.0,94.0,27.2,12.4,254.0,0.3
2026-01-02 03:00:00+00:00,3.84,6.8,0.375,0.0044,17.4,146.0,34.0,94.0,35.1,12.4,234.0,0.3
2026-01-02 03:15:00+00:00,3.85,5.9,0.2,0.004900000000000001,21.0,75.0,20.0,93.0,42.4,12.6,249.0,0.3
2026-01-02 03:30:00+00:00,3.82,5.3,1.3,0.005,26.9,75.0,20.0,92.0,45.9,12.8,225.0,0.3
2026-01-02 03:45:00+00:00,3.76,4.9,1.7,0.004900000000000001,29.8,75.0,20.0,92.0,45.6,12.9,264.0,0.3
2026-01-02 04:00:00+00:00,3.63,4.8,1.3,0.0046,29.6,75.0,20.0,90.0,47.7,13.2,251.0,0.3
2026-01-02 04:15:00+00:00,3.65,4.6,1.1,0.004200000000000001,32.3,117.0,24.0,89.0,47.7,13.4,260.0,0.4
2026-01-02 04:30:00+00:00,3.68,3.8,2.4,0.0043,35.5,117.0,24.0,88.0,49.0,13.5,262.0,0.3
2026-01-02 04:45:00+00:00,3.48,3.7,2.4,0.0043,41.0,117.0,24.0,86.0,46.6,13.5,275.0,0.5
2026-01-02 05:00:00+00:00,3.31,3.2,3.2,0.0043,43.1,117.0,24.0,86.0,38.8,13.6,259.0,0.6
2026-01-02 05:15:00+00:00,3.22,2.5,3.8,0.0039,45.5,119.0,35.0,84.0,31.7,13.7,254.0,0.7
2026-01-02 05:30:00+00:00,3.13,1.7,4.3,0.0037,47.6,119.0,35.0,82.0,26.7,13.8,238.0,0.6
2026-01-02 05:45:00+00:00,3.05,1.6,3.6,0.0032,51.7,119.0,35.0,80.0,24.6,14.0,254.0,0.8
2026-01-02 06:15:00+00:00,2.95,2.2,4.1,0.0039,53.3,152.0,38.0,77.0,23.3,14.2,257.0,0.6
2026-01-02 06:30:00+00:00,2.98,2.0,4.5,0.004,51.7,152.0,38.0,76.0,22.3,14.3,238.0,0.5
2026-01-02 06:45:00+00:00,3.07,2.2,4.9,0.0044,53.3,152.0,38.0,73.0,25.9,14.6,259.0,1.2
